#,NAME,,PSRJ,,RAJD,,DECJD,,P0,,,DIST,
2876,J1921+1340g,hww+21,J1921+1340g,hww+21,290.38,2.9e-02,13.67,3.3e-02,4.60294,0,hww+21,25.000,
2877,B1919+14,ht74,J1921+1419,ht74,290.35067,6.1e-05,14.32141,1.1e-04,0.618182590832,1.2e-11,hlk+04,2.810,
2878,J1921+1505g,hww+21,J1921+1505g,hww+21,290.35,2.9e-02,15.08,3.3e-02,0.61190,0,hww+21,10.631,
2879,J1921+1544,lcm13,J1921+1544,lcm13,290.443635,3.8e-06,15.738183,5.6e-06,0.1435756814094,2.0e-13,lcm13,9.038,
2880,J1921+1629g,zhx+23,J1921+1629g,zhx+23,290.44583,0,16.48333,0,*,0,*,3.164,
2881,J1921+1630,psf+22,J1921+1630,psf+22,290.25059,7.5e-05,16.5155,2.5e-04,0.93644800775,1.9e-10,psf+22,5.097,
2882,J1921+1632g,zhx+23,J1921+1632g,zhx+23,290.40417,0,16.53333,0,0.493,1.0e-03,zhx+23,4.538,
2883,J1921+1929,pkr+19,J1921+1929,pkr+19,290.34729458,1.7e-07,19.4895275,2.8e-07,0.00264634144946923,1.5e-16,pkr+19,2.434,
2884,B1918+19,dls73,J1921+1948,dls73,290.26583,6.6e-05,19.81241,9.9e-05,0.821035080573,6.0e-12,hlk+04,4.322,
2885,B1919+20,ht75b,J1921+2003,ht75b,290.46499,3.3e-05,20.0558,2.2e-04,0.76068138902,1.0e-11,lcx02,3.292,
2886,B1919+21,hbp+68,J1921+2153,hbp+68,290.436729,8.3e-06,21.883958,1.1e-05,1.3373021601895,9.0e-13,hlk+04,0.300,
2887,J1921+34,tkt22,J1921+34,tkt22,290.2,1.0e+00,34.1,2.5e-01,1.444,0,tkt22,8.052,
2888,J1922+1131,lsb+17,J1922+1131,lsb+17,290.70946,1.2e-04,11.53292,1.7e-04,0.56207429041,3.0e-11,lsb+17,10.486,
2889,J1922+1733,lcm13,J1922+1733,lcm13,290.721742,2.9e-06,17.556519,5.6e-06,0.2361708772317,3.0e-13,lcm13,5.360,
2890,B1920+20,ht75b,J1922+2018,ht75b,290.53336,1.2e-04,20.29926,1.6e-04,1.172763402020,1.2e-11,hlk+04,5.280,
2891,B1920+21,dls73,J1922+2110,dls73,290.72305,2.5e-05,21.17832,3.9e-05,1.07792434298,5.0e-11,hlk+04,4.000,
2892,J1922+58,slr+14,J1922+58,slr+14,290.5,7.5e-01,58.5,3.0e-01,0.529623,1.0e-05,slr+14,5.524,
2893,J1923-0408,sfj+20,J1923-0408,sfj+20,290.79567,1.2e-04,-4.1387,2.2e-04,1.14926937103,3.0e-11,sfj+20,1.236,
2894,J1923+1143g,hww+21,J1923+1143g,hww+21,290.91,2.5e-02,11.72,3.3e-02,0.37121,0,hww+21,7.783,
2895,J1923+1521g,hww+21,J1923+1521g,hww+21,290.80,2.9e-02,15.35,3.3e-02,1.04876,0,hww+21,6.995,
2896,B1921+17,ht75b,J1923+1706,ht75b,290.78271,4.2e-05,17.10261,5.6e-05,0.547209201831,8.0e-12,lcx02,3.975,
2897,J1923+2022g,hww+21,J1923+2022g,hww+21,290.98,2.9e-02,20.37,3.3e-02,0.03799,0,hww+21,4.626,
2898,J1923+2515,lbr+13,J1923+2515,lbr+13,290.843717587,1.3e-08,25.261272538,1.9e-08,0.003788155520882833,8.0e-18,aab+21a,1.201,
2899,J1923+4243,slr+14,J1923+4243,slr+14,290.81350,2.9e-05,42.72185,3.8e-05,0.595192858512,1.1e-11,lsk+18,4.684,
2900,J1924+1343g,hww+21,J1924+1343g,hww+21,291.08,2.9e-02,13.72,3.3e-02,0.00572,0,hww+21,3.045,
2901,J1924+1446g,zhx+23,J1924+1446g,zhx+23,291.22500,0,14.76667,0,1.090,3.0e-03,zhx+23,7.008,
2902,J1924+1509g,hww+21,J1924+1509g,hww+21,291.14,2.9e-02,15.15,3.3e-02,0.23995,0,hww+21,6.358,
2903,J1924+1510g,hww+21,J1924+1510g,hww+21,291.01,2.9e-02,15.17,3.3e-02,0.49863,0,hww+21,3.469,
2904,J1924+1628,lbh+15,J1924+1628,lbh+15,291.18371,2.5e-05,16.47714,4.4e-05,0.375082251011,1.4e-11,psf+22,10.470,
2905,J1924+1631,nab+13,J1924+1631,nab+13,291.22867,1.2e-04,16.53022,1.7e-04,2.9351864592,2.0e-10,nab+13,10.183,
2906,J1924+1639,lcm13,J1924+1639,lcm13,291.012965,2.1e-06,16.661321,2.5e-06,0.1580429177826,2.0e-13,lcm13,5.059,
2907,J1924+1713,lbh+15,J1924+1713,lbh+15,291.13549,7.9e-05,17.22583,8.3e-05,0.758433236391,9.0e-12,psf+22,10.902,
2908,J1924+1734g,zhx+23,J1924+1734g,zhx+23,291.23750,0,17.56667,0,*,0,*,1.958,
2909,J1924+1917,psf+22,J1924+1917,psf+22,291.10921,1.7e-04,19.29011,8.3e-05,1.27794162459,4.0e-11,psf+22,8.594,
2910,J1924+1923g,hww+21,J1924+1923g,hww+21,291.08,2.9e-02,19.38,3.3e-02,0.68924,0,hww+21,9.824,
2911,J1924+1932g,hww+21,J1924+1932g,hww+21,291.20,2.9e-02,19.53,3.3e-02,0.38886,0,hww+21,6.612,
2912,J1924+2027g,hww+21,J1924+2027g,hww+21,291.14,2.9e-02,20.45,3.3e-02,0.00195,0,hww+21,5.294,
2913,J1924+2037g,hww+21,J1924+2037g,hww+21,291.14,2.9e-02,20.62,3.3e-02,0.68480,0,hww+21,2.935,
2914,B1922+20,ht75b,J1924+2040,ht75b,291.17,5.0e-02,20.668,8.3e-03,0.237790138,8.0e-09,vms83,5.951,
2915,J1925+1532g,hww+21,J1925+1532g,hww+21,291.25,2.9e-02,15.53,3.3e-02,1.65510,0,hww+21,4.202,
2916,J1925-16,bbj+11,J1925-16,bbj+11,291.28,1.2e-01,-16.02,1.2e-01,3.8858,2.0e-04,bbj+11,7.935,
2917,J1925+1629g,hww+21,J1925+1629g,hww+21,291.29,2.9e-02,16.48,3.3e-02,0.00411,0,hww+21,5.118,
2918,J1925+1636g,hww+21,J1925+1636g,hww+21,291.45,2.9e-02,16.60,3.3e-02,0.04971,0,hww+21,1.536,
2919,J1925+1720,lbh+15,J1925+1720,lbh+15,291.362629,1.7e-05,17.34092,2.2e-05,0.0756589884532,1.1e-12,lsb+17,5.048,
2920,J1925+19,lcm13,J1925+19,lcm13,291.36,1.2e-01,19.07,1.2e-01,1.916353,6.0e-06,lcm13,8.329,
2921,B1923+04,mlt+78,J1926+0431,mlt+78,291.601967,8.3e-06,4.52543,2.2e-05,1.074080076347,3.0e-12,lbs+20,4.995,
2922,J1926-0652,zlh+19,J1926-0652,zlh+19,291.65434,2.5e-05,-6.87853,1.1e-04,1.608816302697,1.9e-11,clh+20,5.286,
2923,J1926+0737,emk+10,J1926+0737,emk+10,291.64058,2.5e-05,7.61867,8.3e-05,0.318062050971,1.2e-11,eklk13,8.722,
2924,J1926-1314,rsm+13,J1926-1314,rsm+13,291.724312,1.3e-05,-13.2344,5.0e-04,4.86428379983,1.0e-10,rsm+13,1.531,
2925,B1924+14,ht74,J1926+1434,ht74,291.73844,8.6e-05,14.58204,1.3e-04,1.324921971385,9.0e-12,hlk+04,5.649,
2926,J1926+1452g,hww+21,J1926+1452g,hww+21,291.73,2.9e-02,14.87,3.3e-02,0.30451,0,hww+21,6.481,
2927,J1926+1614,lbh+15,J1926+1614,lbh+15,291.709175,1.3e-05,16.23855,2.5e-05,0.308305907254,1.5e-11,psf+22,1.262,
2928,J1926+1631g,hww+21,J1926+1631g,hww+21,291.60,2.9e-02,16.52,3.3e-02,0.67839,0,hww+21,4.822,
2929,B1924+16,ht74,J1926+1648,ht74,291.688845,1.2e-05,16.809106,1.9e-05,0.57982281497,4.0e-11,hlk+04,6.000,
2930,J1926+1857g,hww+21,J1926+1857g,hww+21,291.75,2.9e-02,18.95,3.3e-02,0.27873,0,hww+21,9.569,
2931,B1924+19,ht75b,J1926+1928,ht75b,291.59508,1.7e-04,19.4699,2.2e-04,1.34601218493,9.0e-11,lcx02,10.569,
2932,J1926+2016,lcm13,J1926+2016,lcm13,291.575267,4.2e-06,20.266981,8.3e-06,0.2990717782966,7.0e-13,lcm13,5.948,
2933,J1927+0911,lfl+06,J1927+0911,lfl+06,291.85678,3.3e-05,9.18492,8.3e-05,0.290305256197,5.0e-12,lfl+06,10.939,
2934,J1927+1430g,hww+21,J1927+1430g,hww+21,291.92,2.9e-02,14.50,3.3e-02,0.20288,0,hww+21,5.626,
2935,J1927+1849g,zhx+23,J1927+1849g,zhx+23,291.94167,0,18.81667,0,0.312,1.0e-03,zhx+23,4.623,
2936,B1925+18,ht75b,J1927+1852,ht75b,291.79343,3.3e-05,18.86903,5.6e-05,0.482766273821,7.0e-12,lcx02,5.443,
2937,B1925+188,ht75b,J1927+1856,ht75b,291.85404,4.2e-05,18.94356,5.6e-05,0.298313497249,4.0e-12,lcx02,3.100,
2938,J1927+1940g,zhx+23,J1927+1940g,zhx+23,291.82083,0,19.66667,0,*,0,*,8.966,
2939,B1925+22,ht75b,J1927+2234,ht75b,291.78367,4.2e-05,22.58258,5.6e-05,1.431066414236,1.7e-11,gr78,7.222,
2940,J1928-0108,sfj+20,J1928-0108,sfj+20,292.07887,8.3e-05,-1.14881,1.1e-04,2.3657140252,4.0e-10,sfj+20,9.696,
2941,J1928+1245,pkr+19,J1928+1245,pkr+19,292.1891400,2.5e-07,12.7648261,8.3e-07,0.0030216063479651,6.0e-16,pkr+19,6.079,
2942,J1928+1443,lsb+17,J1928+1443,lsb+17,292.0283,2.1e-04,14.7198,3.3e-04,1.01073895346,7.0e-11,lsb+17,3.079,
2943,J1928+15,dcm+09,J1928+15,dcm+09,292.08,2.9e-02,15.22,3.3e-02,0.403,0,dcm+09,5.746,
2944,J1928+1725,psf+22,J1928+1725,psf+22,292.21667,0,17.42472,0,0.28983833,8.0e-08,psf+22,3.725,
2945,J1928+1746,cfl+06,J1928+1746,cfl+06,292.177304,4.2e-06,17.774894,8.3e-06,0.0687304058253,2.0e-13,nab+13,4.337,
2946,J1928+1809g,hww+21,J1928+1809g,hww+21,292.02,2.9e-02,18.15,3.3e-02,0.29446,0,hww+21,9.328,
2947,J1928+1816g,hww+21,J1928+1816g,hww+21,292.04,2.9e-02,18.27,3.3e-02,0.01054,0,hww+21,7.206,
2948,J1928+1839g,hww+21,J1928+1839g,hww+21,292.16,2.9e-02,18.65,3.3e-02,2.26091,0,hww+21,2.502,
2949,J1928+1852g,hww+21,J1928+1852g,hww+21,292.02,2.9e-02,18.87,3.3e-02,0.79281,0,hww+21,5.834,
2950,J1928+1902g,hww+21,J1928+1902g,hww+21,292.02,2.9e-02,19.03,3.3e-02,0.00580,0,hww+21,1.495,
2951,J1928+1915g,hww+21,J1928+1915g,hww+21,292.25,2.9e-02,19.25,3.3e-02,0.97435,0,hww+21,4.632,
2952,J1928+1923,lcm13,J1928+1923,lcm13,292.02151,2.1e-05,19.39203,2.2e-05,0.817329808312,6.0e-12,lcm13,10.583,
2953,J1928+28,mss+20,J1928+28,mss+20,292.0,0.0e+00,28.0,-nan,1.063,0.0e+00,mss+20,5.224,
2954,J1929+00,cnst96,J1929+00,cnst96,292.37,6.7e-02,0.43,8.3e-02,1.166900,3.0e-06,cnst96,1.497,
2955,J1929+0132,mzl+23,J1929+0132,mzl+23,292.42720137,8.3e-08,1.5462675,3.6e-07,0.0064182169037316,9.0e-16,mzl+23,1.852,
2956,J1929+1357,lsf+17,J1929+1357,lsf+17,292.29425,8.3e-05,13.95997,1.4e-04,0.86692667139,7.0e-11,lsf+17,4.768,
2957,J1929+16,lcm13,J1929+16,lcm13,292.32,1.2e-01,16.35,1.2e-01,0.529681,2.0e-06,lcm13,0.762,
2958,J1929+1615g,hww+21,J1929+1615g,hww+21,292.40,2.9e-02,16.25,3.3e-02,0.04460,0,hww+21,6.109,
2959,J1929+1731g,hww+21,J1929+1731g,hww+21,292.27,2.9e-02,17.52,3.3e-02,3.99540,0,hww+21,9.222,
2960,B1926+18,ht75b,J1929+1844,ht75b,292.31992,1.7e-04,18.74986,1.9e-04,1.22047000453,8.0e-11,lcx02,3.324,
2961,J1929+19,lcm13,J1929+19,lcm13,292.38,2.9e-02,19.08,3.3e-02,0.33921584,2.1e-07,hww+21,11.736,
2962,J1929+1937g,hww+21,J1929+1937g,hww+21,292.29,2.9e-02,19.62,3.3e-02,0.56373,0,hww+21,10.042,
2963,J1929+1955,lcm13,J1929+1955,lcm13,292.323214,2.5e-06,19.918864,2.8e-06,0.2578319398983,3.0e-13,lcm13,6.603,
2964,J1929+2121,lcm13,J1929+2121,lcm13,292.267663,8.3e-06,21.356300,8.3e-06,0.723598503258,2.0e-12,lcm13,2.653,
2965,J1929+3817,kmk+18,J1929+3817,kmk+18,292.27922,2.1e-05,38.29931,2.8e-05,0.81421524225,1.0e-11,kmk+18,9.321,
2966,J1929+62,slr+14,J1929+62,slr+14,292.2,7.5e-01,62.3,3.0e-01,1.456004,6.6e-05,slr+14,11.972,
2967,J1929+66,mss+20,J1929+66,mss+20,292.2,0.0e+00,66.0,-nan,0.806,0.0e+00,mss+20,7.973,
2968,B1927+13,ht75b,J1930+1316,ht75b,292.50395,3.3e-05,13.26975,5.6e-05,0.76003196831,9.0e-11,gr78,6.339,
2969,J1930+1357g,hww+21,J1930+1357g,hww+21,292.55,2.9e-02,13.95,3.3e-02,0.32354,0,hww+21,5.601,
2970,J1930+1403g,hww+21,J1930+1403g,hww+21,292.57,2.9e-02,14.05,3.3e-02,0.00321,0,hww+21,4.740,
2971,J1930+1408,lbh+15,J1930+1408,lbh+15,292.578969,7.5e-06,14.148719,1.4e-05,0.425720327378,5.0e-12,psf+22,5.891,
2972,J1930+1722,lcm13,J1930+1722,lcm13,292.62546,8.3e-05,17.38144,1.7e-04,1.60970633781,2.0e-11,psf+22,4.741,
2973,J1930+1852,clb+02,J1930+1852,clb+02,292.62554,1.7e-04,18.87058,1.7e-04,0.136855046957,9.0e-12,clb+02,7.000,
2974,J1930-1852,srm+15,J1930-1852,srm+15,292.623815,2.9e-06,-18.862853,1.7e-05,0.18552016047926,8.0e-14,srm+15,2.004,
2975,J1930+2441,pkr+19,J1930+2441,pkr+19,292.6891602,2.5e-07,24.6837678,2.8e-07,0.0057674069326982,7.0e-16,pkr+19,3.268,
2976,J1931-0144,ttk+17,J1931-0144,ttk+17,292.88344,3.8e-05,-1.73958,1.1e-04,0.593661359781,1.1e-11,clh+20,1.387,
2977,J1931+1439,lbh+15,J1931+1439,lbh+15,292.91847,7.5e-05,14.66075,1.1e-04,1.77922557495,7.0e-11,lsb+17,6.123,
2978,B1929+15,ht74,J1931+1536,ht74,292.98212,4.2e-05,15.61597,8.3e-05,0.314355396469,6.0e-12,lcx02,4.011,
2979,J1931+1817,psf+22,J1931+1817,psf+22,292.969746,1.7e-05,18.28355,2.2e-05,0.234131440128,1.7e-11,psf+22,9.573,
2980,J1931+1952,lcm13,J1931+1952,lcm13,292.982767,1.3e-05,19.86986,2.8e-05,0.501123112694,4.0e-12,lcm13,9.625,
2981,J1931+30,cnst96,J1931+30,cnst96,292.87,6.7e-02,30.58,8.3e-02,0.582126,3.0e-06,cnst96,3.722,
2982,J1931+42,gac+21,J1931+42,gac+21,292.8,1.8e+00,42.50,8.3e-02,*,0,*,4.234,
2983,B1929+10,lvw68,J1932+1059,lvw68,293.058571,3.3e-06,10.992606,5.6e-06,0.2265187466568,1.1e-12,jbv+19,0.310,
2984,J1932+1500,lsb+17,J1932+1500,lsb+17,293.19295,6.2e-05,15.00617,1.1e-04,1.86433186749,1.1e-10,lsb+17,2.849,
2985,J1932+1756,lbh+15,J1932+1756,lbh+15,293.030115,2.1e-06,17.938142,2.8e-06,0.041831288199078,1.8e-14,pkr+19,2.116,
2986,J1932+1916,pga+13,J1932+1916,pga+13,293.08208,1.7e-04,19.2775,2.8e-04,0.208217649267,5.0e-12,saa+23,*,
2987,B1929+20,ht74,J1932+2020,ht74,293.033431,1.1e-05,20.346226,1.5e-05,0.268217402985,6.0e-12,hlk+04,5.000,
2988,J1932+2126g,zhx+23,J1932+2126g,zhx+23,293.21250,0,21.43333,0,*,0,*,3.879,
2989,B1930+22,ht75b,J1932+2220,ht75b,293.09476,1.2e-04,22.34764,1.4e-04,0.14446976514,3.0e-11,hlk+04,10.900,
2990,J1932-3655,lml+98,J1932-3655,lml+98,293.025533,2.5e-06,-36.917161,8.3e-06,0.57142052883,3.0e-11,lbs+20,6.724,
2991,J1933+0758,rtj+96,J1933+0758,rtj+96,293.330862,8.3e-06,7.968614,1.9e-05,0.437454407217,2.0e-12,clm+05,11.157,
2992,B1930+13,ht75b,J1933+1304,ht75b,293.343871,1.7e-05,13.08055,2.2e-05,0.928323751417,5.0e-12,lcx02,6.084,
2993,J1933+1726,lbh+15,J1933+1726,lbh+15,293.3457617,1.3e-06,17.447113,2.5e-06,0.02150723378644,1.0e-14,sab+16,4.072,
2994,J1933+1923g,hww+21,J1933+1923g,hww+21,293.49,2.9e-02,19.38,3.3e-02,0.37173,0,hww+21,3.142,
2995,J1933+2038g,hww+21,J1933+2038g,hww+21,293.43,2.9e-02,20.63,3.3e-02,0.04075,0,hww+21,8.474,
2996,J1933+2401g,zhx+23,J1933+2401g,zhx+23,293.40000,0,24.01667,0,*,0,*,8.112,
2997,B1931+24,stwd85,J1933+2421,stwd85,293.40764,5.7e-05,24.61101,8.8e-05,0.81369030283,7.0e-11,hlk+04,4.639,
2998,J1933+5335,scb+19,J1933+5335,scb+19,293.2546,4.2e-04,53.5953,2.8e-04,2.052574490,4.0e-09,mbc+20,2.515,
2999,J1933-6211,jbo+07,J1933-6211,jbo+07,293.3851112,2.1e-07,-62.1963544,2.8e-07,0.0035434314937910,3.0e-16,gvo+17,0.650,
3000,J1934+1926,lbh+15,J1934+1926,lbh+15,293.59021,2.5e-05,19.44314,3.9e-05,0.230984425819,1.6e-11,psf+22,3.176,
3001,J1934+2341g,zhx+23,J1934+2341g,zhx+23,293.51250,0,23.68333,0,*,0,*,8.955,
3002,J1934+2352,nab+13,J1934+2352,nab+13,293.69246,8.3e-05,23.88219,8.3e-05,0.17843152366,2.0e-11,nab+13,12.207,
3003,J1934+5219,slr+14,J1934+5219,slr+14,293.59951,9.4e-05,52.33266,8.8e-05,0.56844228297,3.0e-11,lsk+18,7.564,
3004,J1935+1159,cha03,J1935+1159,cha03,293.81698,5.8e-05,11.98589,1.1e-04,1.93975818010,1.6e-10,bfrs18,8.421,
3005,B1933+16,dl70,J1935+1616,dl70,293.9492746,4.2e-07,16.2777739,5.6e-07,0.3587384107696,6.0e-13,hlk+04,3.700,
3006,J1935+1726,lcm13,J1935+1726,lcm13,293.766450,1.3e-05,17.441239,8.3e-06,0.004200101791882,7.0e-15,lcm13,2.305,
3007,B1933+17,ht75b,J1935+1745,ht75b,293.87487,4.2e-05,17.75339,5.6e-05,0.654408146583,1.0e-12,lcx02,4.850,
3008,J1935+1829,psf+22,J1935+1829,psf+22,293.92879,4.2e-05,18.49114,8.3e-05,0.843547910278,9.0e-12,psf+22,8.616,
3009,J1935+1841g,zhx+23,J1935+1841g,zhx+23,293.76250,0,18.68333,0,5.529,1.0e-03,zhx+23,6.054,
3010,J1935+1901g,zhx+23,J1935+1901g,zhx+23,293.95833,0,19.01667,0,0.897,1.0e-03,zhx+23,8.952,
3011,J1935+2025,lcm13,J1935+2025,lcm13,293.924754,1.3e-05,20.42781,8.3e-05,0.080118133455,6.0e-12,lcm13,4.598,
3012,J1935+2154,irz+14,J1935+2154,irz+14,293.7320,7.1e-04,21.8967,6.4e-04,3.24498,1.0e-05,irz+14,*,
3013,B1933+15,ht74,J1936+1536,ht74,294.00633,8.3e-05,15.61000,5.6e-05,0.96733836953,3.0e-11,gr78,4.624,
3014,J1936+18,palfa21,J1936+18,palfa21,294.01,2.9e-02,18.08,3.3e-02,0.05834513,1.8e-07,hww+21,3.596,
3015,J1936+1952g,hww+21,J1936+1952g,hww+21,294.00,2.9e-02,19.87,3.3e-02,0.00972,0,hww+21,8.576,
3016,J1936+2036g,hww+21,J1936+2036g,hww+21,294.17,2.9e-02,20.60,3.3e-02,0.03292,0,hww+21,4.996,
3017,J1936+2042,lbh+15,J1936+2042,lbh+15,294.11425,8.3e-05,20.70125,1.1e-04,1.39072342303,1.5e-10,psf+22,4.999,
3018,J1936+21,lcm13,J1936+21,lcm13,294.05,3.3e-02,21.15,3.3e-02,0.6429599,2.2e-06,hww+21,8.072,
3019,J1936+217,hww+21,J1936+217,hww+21,294.25,3.3e-02,21.72,3.3e-02,0.03158187,3.0e-08,hww+21,2.968,
3020,J1937-00,dsm+13,J1937-00,dsm+13,294.29,1.2e-01,-0.28,1.3e-01,0.2401,0,dsm+13,3.510,
3021,J1937+1505,hfs+04,J1937+1505,hfs+04,294.3180,5.8e-04,15.0886,1.1e-03,2.8727736506,7.0e-10,hfs+04,6.450,
3022,J1937+1658,pkr+19,J1937+1658,pkr+19,294.3537855,3.3e-07,16.9784869,5.6e-07,0.00395766764533531,1.6e-16,pkr+19,3.259,
3023,B1935+25,dtws85,J1937+2544,dtws85,294.2552267,4.2e-07,25.7370656,2.8e-07,0.20098020244218,1.7e-13,hlk+04,3.100,
3024,J1937+2950,jsb+09,J1937+2950,jsb+09,294.44835,5.8e-05,29.83383,5.6e-05,1.65742878336,3.0e-11,jsb+09,7.477,
3025,J1938+0650,fcwa95,J1938+0650,fcwa95,294.47275,1.7e-04,6.83500,5.6e-05,1.121561892,5.0e-09,lwf+04,2.832,
3026,J1938+14,dsm+16,J1938+14,dsm+16,294.53,2.9e-02,15.10,3.3e-02,2.902504,5.1e-05,hww+21,2.575,
3027,J1938+1748g,zhx+23,J1938+1748g,zhx+23,294.62500,0,17.80000,0,7.106,2.0e-03,zhx+23,2.237,
3028,J1938+2010,nab+13,J1938+2010,nab+13,294.53475,8.3e-05,20.18103,1.1e-04,0.68708185664,2.0e-11,nab+13,8.812,
3029,J1938+2012,lbh+15,J1938+2012,lbh+15,294.6670012,4.2e-07,20.2141186,8.3e-07,0.0026341351275486,6.0e-16,sab+16,6.301,
3030,J1938+2213,cha03,J1938+2213,cha03,294.559083,1.3e-05,22.220189,1.1e-05,0.1661155731566,6.0e-13,lcm13,3.463,
3031,J1938+2659,psf+22,J1938+2659,psf+22,294.66323,2.5e-05,26.98749,3.9e-05,0.883331781241,9.0e-12,psf+22,8.576,
3032,J1938+6604,slr+14,J1938+6604,slr+14,294.7371730,4.9e-07,66.07547437,1.7e-07,0.022258801226038,3.0e-15,lsk+18,3.380,
3033,J1939+10,cnst96,J1939+10,cnst96,294.80,8.3e-02,10.75,8.3e-02,2.31,3.0e-02,cnst96,3.552,
3034,B1937+21,bkh+82,J1939+2134,bkh+82,294.910671620,2.5e-09,21.583088706,3.9e-09,0.001557806567041489,2.0e-17,rsc+21,3.500,
3035,J1939+2352g,hww+21,J1939+2352g,hww+21,294.95,2.9e-02,23.87,3.3e-02,2.14534,0,hww+21,12.266,
3036,B1937+24,sstd86,J1939+2449,sstd86,294.77332,5.6e-05,24.71545,6.9e-05,0.6453024694,3.0e-10,hlk+04,7.115,
3037,J1939+2609,psf+22,J1939+2609,psf+22,294.926422,5.8e-06,26.160108,1.1e-05,0.466962555351,7.0e-12,psf+22,2.683,
3038,J1940+0239,mbc+19,J1940+0239,mbc+19,295.13750,0,2.61139,0,1.23224,0,mbc+19,5.292,
3039,J1940-0902,sfj+20,J1940-0902,sfj+20,295.22721,3.3e-05,-9.03833,1.9e-04,0.97846813844,9.0e-11,sfj+20,1.859,
3040,J1940+2203g,zhx+23,J1940+2203g,zhx+23,295.20417,0,22.05000,0,11.906,1.0e-03,zhx+23,2.651,
3041,J1940+2231g,zhx+23,J1940+2231g,zhx+23,295.22917,0,22.51667,0,5.682,2.0e-03,zhx+23,7.596,
3042,J1940+2245,lbh+15,J1940+2245,lbh+15,295.11518,4.2e-05,22.76295,5.6e-05,0.258911996567,5.0e-12,lsb+17,8.081,
3043,J1940+2337,nab+13,J1940+2337,nab+13,295.14786,2.9e-05,23.62958,5.6e-05,0.546824157964,7.0e-12,nab+13,8.468,
3044,J1940-24,mss+20,J1940-24,mss+20,295.00000,0,-24.00000,0,0.0982,0,mss+20,3.905,
3045,J1940-2403,lml+98,J1940-2403,lml+98,295.12,8.3e-02,-24.05,5.0e-02,1.855276,3.0e-06,dsb+98,6.306,
3046,J1940+26,palfa21,J1940+26,palfa21,295.05,3.3e-02,26.02,3.3e-02,0.0048135292,1.4e-09,hww+21,7.924,
3047,J1941+0121,blr+13,J1941+0121,blr+13,295.31683,6.7e-05,1.36097,1.4e-04,0.217317451828,1.0e-11,blr+13,2.097,
3048,J1941+1026,nft95,J1941+1026,nft95,295.38473,3.3e-05,10.44044,8.3e-05,0.90539388830,2.0e-11,cn95,7.971,
3049,J1941+1341,lfl+06,J1941+1341,lfl+06,295.27028,7.5e-05,13.69178,1.7e-04,0.559084099229,1.3e-11,lfl+06,5.459,
3050,J1941+2525,nab+13,J1941+2525,nab+13,295.33667,4.2e-05,25.41814,5.6e-05,2.30615269700,2.0e-11,nab+13,11.168,
3051,B1937-26,mlt+78,J1941-2602,mlt+78,295.251696,7.5e-06,-26.03493,3.3e-05,0.4028579088754,3.0e-13,hlk+04,3.564,
3052,J1941+4320,slr+14,J1941+4320,slr+14,295.495482,1.8e-05,43.335090,9.0e-06,0.840906468392,6.0e-12,lsk+18,6.514,
3053,J1942+0147,dsm+16,J1942+0147,dsm+16,295.61250,0,1.83639,0,1.40504,0,mbc+19,25.000,
3054,B1939+17,ht75b,J1942+1743,ht75b,295.50429,8.3e-05,17.72453,1.1e-04,0.69626221476,2.0e-11,lcx02,4.915,
3055,J1942-2019,sfj+20,J1942-2019,sfj+20,295.7097,3.3e-04,-20.3231,1.9e-03,0.275132723562,9.0e-12,sfj+20,4.965,
3056,J1942+3941,ccl+21,J1942+3941,ccl+21,295.59188,1.2e-04,39.69483,1.9e-04,1.35329095462,1.0e-10,ccl+21,8.665,
3057,J1942+8106,slr+14,J1942+8106,slr+14,295.72783,8.0e-05,81.104813,1.2e-05,0.2035584528675,1.3e-12,lsk+18,3.478,
3058,J1943+0609,ebvb01,J1943+0609,ebvb01,295.87138,2.1e-05,6.16600,2.8e-05,0.446226281658,3.0e-12,ebvb01,3.269,
3059,B1940-12,mlt+78,J1943-1237,mlt+78,295.85617,3.2e-05,-12.62845,1.4e-04,0.9724288509136,1.8e-12,hlk+04,1.204,
3060,J1943+2210,skl+15,J1943+2210,skl+15,295.8187125,4.2e-07,22.1730975,5.6e-07,0.005084173689953,6.0e-15,skl+15,6.774,
3061,J1943+5815,dcm+23,J1943+5815,dcm+23,295.846563,8.3e-06,58.264744,5.6e-06,1.2708469267902,1.7e-12,dcm+23,7.780,
3062,J1944+0907,clm+05,J1944+0907,clm+05,296.03887491,2.8e-08,9.12306353,4.9e-08,0.005185201908798642,1.4e-17,aab+21a,1.218,
3063,J1944-10,kkl+15,J1944-10,kkl+15,296.0,5.0e-01,-10.3,6.0e-01,0.409135,1.0e-06,kkl+15,1.282,
3064,B1941-17,mlt+78,J1944-1750,mlt+78,296.0218,2.1e-04,-17.8364,1.1e-03,0.841157774341,6.0e-12,hlk+04,4.121,
3065,B1942+17,ht75b,J1944+1755,ht75b,296.13250,1.7e-04,17.92844,1.9e-04,1.9968990135,1.0e-10,lcx02,4.877,
3066,J1944+2236,csl+12,J1944+2236,csl+12,296.004461,4.6e-06,22.606283,5.6e-06,0.003617993078111,7.0e-15,csl+12,7.600,
3067,B1942-00,mlt+78,J1945-0040,mlt+78,296.36832,9.3e-05,-0.6828,2.9e-04,1.045632444772,7.0e-12,hlk+04,3.164,
